***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________



Dados Relativos as Usinas Hidraulicas:

----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
    ;        ;    ;              ;    ;     ;       ;   Vagua   ;       Vol.Final ;     ;         Qincr        ;;         Qmont        ;;         Qmontv       ;;         Qdesv        ;;         QEvap        ;;      VazUsoAltern      ;;         Qtur         ;;        QturMin       ;;        QturMax       ;;        Engolimento   ;;         Vert         ;;  Geracao  ;    Gmax    ; Capacidade ;     ;  Perdhid  ;  Hqueda   ;
IPER;   Pat  ;USIH;     Nome     ;SIST;CONJ ; Unid  ;   $/MWh   ;    Hm3    ;   %       ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3   ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;  m3/s      ;    Hm3     ;     m3/s  ;      Hm3  ;    m3/s   ;     Hm3   ;   m3/s    ;    Hm3    ;   m3/s    ;    Hm3    ;    m3/s   ;     Hm3/s ;     MW    ;     MW     ;     MW     ; L/D ;     MW    ;     m     ;
----;--------;----;--------------;----;-----;-------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;-----------;------------;------------;-----;-----------;-----------;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1692.00 ;      6.09 ;           ;           ;           ;           ;      0.00 ;     -      ;     164.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  6 ; FURNAS       ; S1 ;  99 ;   99  ;    248.38 ;   1803.21 ;     10.47 ;   1295.00 ;      4.66 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;    102.00 ;      0.37 ;      0.00 ;      0.00 ;   1599.89 ;      5.76 ;   1599.89 ;      5.76 ;      0.00 ;      0.00 ;     71.82 ;    1312.00 ;    1312.00 ;  -  ;      0.00 ;     80.40 ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     38.00 ;     -      ;      38.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   2 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     45.00 ;     -      ;      45.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     51.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;     25.53 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   3 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      51.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   4 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;   4 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1328.00 ;      4.78 ;           ;           ;           ;           ;      0.00 ;     -      ;      54.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  7 ; M. DE MORAES ; S1 ;  99 ;   99  ;    244.16 ;    204.14 ;      8.17 ;    149.00 ;      0.54 ;    102.00 ;      0.37 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1100.00 ;      3.96 ;      0.00 ;      0.00 ;   1138.10 ;      4.10 ;   1138.10 ;      4.10 ;      0.00 ;      0.00 ;    293.53 ;     478.00 ;     478.00 ;  -  ;      0.00 ;     31.72 ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;    184.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;     94.81 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;      0.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;   1 ;    6  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   2028.00 ;      7.30 ;           ;           ;           ;           ;      0.00 ;     -      ;     184.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ;  8 ; ESTREITO     ; S1 ;  99 ;   99  ;    228.62 ;     -     ;     -     ;     31.00 ;      0.11 ;   1100.00 ;      3.96 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1131.00 ;      4.07 ;      0.00 ;      0.00 ;   2057.79 ;      7.41 ;   2057.79 ;      7.41 ;      0.00 ;      0.00 ;    646.81 ;    1104.00 ;    1104.00 ;  -  ;      0.00 ;     63.53 ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    2  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    3  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    4  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     42.00 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;   1 ;    5  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;   1480.00 ;      5.33 ;           ;           ;           ;           ;     10.03 ;     -      ;      42.00 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 10 ; IGARAPAVA    ; S1 ;  99 ;   99  ;    218.93 ;     -     ;     -     ;     49.00 ;      0.18 ;   1131.00 ;      4.07 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;   1180.00 ;      4.25 ;      0.00 ;      0.00 ;   1498.77 ;      5.40 ;   1498.77 ;      5.40 ;      0.00 ;      0.00 ;    178.03 ;     210.00 ;     210.00 ;  -  ;      0.00 ;     16.72 ;
 15 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;      0.00 ;     -      ;      41.20 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 14 ; CACONDE      ; S1 ;   2 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;     94.00 ;      0.34 ;           ;           ;           ;           ;      0.00 ;     -      ;      39.20 ;  L  ;      0.00 ;           ;
 15 ; MEDIA  ; 14 ; CACONDE      ; S1 ;  99 ;   99  ;    224.03 ;    256.26 ;     50.85 ;     85.00 ;      0.31 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     -     ;     -     ;      0.00  ;      0.00  ;      0.00 ;      0.00 ;      0.00 ;      0.00 ;     91.33 ;      0.33 ;     91.33 ;      0.33 ;      0.00 ;      0.00 ;      0.00 ;      80.40 ;      80.40 ;  -  ;      0.00 ;     96.19 ;
 15 ; MEDIA  ; 15 ; E. DA CUNHA  ; S1 ;   1 ;    1  ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;           ;            ;            ;           ;           ;           ;           ;    148.00 ;      0.53 ;           ;           ;           ;           ;     27.20 ;     -      ;      27.20 ;  L  ;      0.00 ;           ;
